piid,agency,vendor,value,description,fpds_status,fpds_link,deleted_date,savings
75R60224F34007,Department of Health and Human Services,MATHEMATICA INC.,544921,HIV ECQM ANNUAL SUPPORT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7526&PIID=75R60224F34007&modNumber=P00003&idvAgencyID=&idvPIID=75R60219D00014&contractType=AWARD,2/26/2025,372656
75N94023F00127,Department of Health and Human Services,"Ripple Effect Communications, Inc",400001,"The objective of this requirement is to procure services and expertise in program implementation and evaluation for OHMRC. This includes developing the best implementation strategies, documenting methodology, and generating recommendations for scientific program evaluations. This includes analysis of the programs in terms of process, outcomes, and impact",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N94023F00127&modNumber=P00003&idvAgencyID=&idvPIID=47QRAA22D008N&contractType=AWARD,2/26/2025,187592
75D30123F18290,Department of Health and Human Services,"BUSINESS MANAGEMENT ASSOCIATES, INC.",376047.36,"DDT ANALYZING, DEVELOPING & IMPLEMENTING CONTRACT PORTFOLIO MAINT SPT SVCS",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30123F18290&modNumber=P00004&idvAgencyID=&idvPIID=75D30120A07339&contractType=AWARD,2/26/2025,0
75D30120F00005,Department of Health and Human Services,"KATMAI RESOURCE MANAGEMENT, LLC",357007.71,OFR ADMINISTRATIVE&FINANCIAL SUPPORT SERVICES IDIQ,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7523&PIID=75D30120F00005&modNumber=P00008&idvAgencyID=&idvPIID=75D30120D08856&contractType=AWARD,2/26/2025,0
75F40122F80173,Department of Health and Human Services,IMMERSION CONSULTING LLC,316617.6,INSTRUCTOR LED FEDERAL TRAVEL REGULATION (FTR) POLICY TRAINING,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7524&PIID=75F40122F80173&modNumber=P00003&idvAgencyID=&idvPIID=GS00F267CA&contractType=AWARD,2/26/2025,198282.24
75F40124P00103,Department of Health and Human Services,"INTERNATIONAL CONSULTING ASSOCIATES, INC.",229591.39,"REPORT ON CURRENT VETERINARY EXPERIENCES WITH CDPS, WITH A FOCUS ON CANNABIDIOL (CBD) PRODUCTS",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7524&PIID=75F40124P00103&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,229591.39
75R60224F80014,Department of Health and Human Services,"GLOBAL EVALUATION & APPLIED RESEARCH SOLUTIONS (GEARS), INC.",226669.74,Transportation and Logistics Services,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7526&PIID=75R60224F80014&modNumber=P00005&idvAgencyID=&idvPIID=GS00F087CA&contractType=AWARD,2/26/2025,111589.23
75R60225F80008,Department of Health and Human Services,"SAMPSON, JEFFERSON & ASSOCIATES CORP",217495.47,Logistics Support Services,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7526&PIID=75R60225F80008&modNumber=P00002&idvAgencyID=&idvPIID=47QRAA24D005Z&contractType=AWARD,2/26/2025,52769.57
75R60224P00019,Department of Health and Human Services,"FEEA CHILDCARE SERVICES, INC.",205980,"Congress enacted Public Law 107-67, Sec. 630 on November 12, 2001. This legislation permits Federal agencies to administer a program to assist their Federal employees with the costs of child care.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7526&PIID=75R60224P00019&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,183230
75F40124F19003,Department of Health and Human Services,"LMI CONSULTING, LLC",150832.7,TOBACCO INSPECTION MANAGEMENT PROGRAM (TIMP) SYSTEMS SUPPORT SERVICES.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7524&PIID=75F40124F19003&modNumber=P00001&idvAgencyID=&idvPIID=75F40123A00011&contractType=AWARD,2/26/2025,114347.02
75R60224P00032,Department of Health and Human Services,Miami Environmental and Energy Solutions LLC,49601.39,"Purpose:    The purpose of this contract is to provide logistical and meeting support for the Annual Tribal Consultation meeting. Specifically, to provide pre-meeting, meeting and post- meeting support.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7526&PIID=75R60224P00032&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,49601.39
75F40124F80158,Department of Health and Human Services,"INSIGHT MANAGEMENT CONSULTING, LLC",39354.8,STAFF COLLEGE - CRUCIAL LEARNING STUDENT LICENSES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7524&PIID=75F40124F80158&modNumber=P00002&idvAgencyID=&idvPIID=GS10F0220R&contractType=AWARD,2/26/2025,0
70CMSW24FR0000089,Department of Homeland Security,GUIDEHOUSE INC.,15482598.48,ENTERPRISE TRANSFORMATION INITIATIVE (ETI) SUPPORT SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7012&PIID=70CMSW24FR0000089&modNumber=P00004&idvAgencyID=&idvPIID=FA701420D0004&contractType=AWARD,2/26/2025,10647116.67
15JPSS24F00000981,Department of Justice,MATHEMATICA INC.,289831.91,DOJ TELEWORK PROGRAM EVALUATION SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1501&PIID=15JPSS24F00000981&modNumber=P00001&idvAgencyID=&idvPIID=47QRAA18D00BQ&contractType=AWARD,2/26/2025,0
140R2022F0056,Department of the Interior,ICF Incorporated LLC,15549235,Bay Delta Office Long Term Operation Consultation,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R2022F0056&modNumber=P00004&idvAgencyID=&idvPIID=GS00F010CA&contractType=AWARD,2/26/2025,0
140R3023F0037,Department of the Interior,"Environmental Management and Planning Solutions, Inc.",11964959.42,EIS Post - 2026 Lower Colorado River Reservoir Operational Strategies for Lake Powell and Lake Mead,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R3023F0037&modNumber=P00003&idvAgencyID=&idvPIID=140L0618A0014&contractType=AWARD,2/26/2025,2242051.58
140F0S23C0009,Department of the Interior,AMERICAN FORESTS,10000000.43,Thornscrub  restoration services,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1448&PIID=140F0S23C0009&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,0
140R2021C0014,Department of the Interior,"CBEC, Inc",5589660.62,Architect & Engineering Svs for Bay Delta Office Scour Hole,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R2021C0014&modNumber=P00008&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,1366567.92
140R3023F0110,Department of the Interior,"Environmental Management and Planning Solutions, Inc.",4289460.36,Feasability Report and EIS - VRSMP,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R3023F0110&modNumber=P00002&idvAgencyID=&idvPIID=47QRAA23D0018&contractType=AWARD,2/26/2025,1000000
140A1624F0079,Department of the Interior,"Eagle Health, LLC",4145119,Environmental Review and Permitting Support for OTS,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1450&PIID=140A1624F0079&modNumber=0&idvAgencyID=&idvPIID=140A1623D0020&contractType=AWARD,2/26/2025,3354971
140R2024P0011,Department of the Interior,MBK Engineers,3895695.44,Environmental Consulting Svs - North to South water transfer EIS/EIR and BA,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R2024P0011&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,0
140D0424F0069,Department of the Interior,"Kearns & West, Inc ",3555935,"Facilitation of BOR and interested parties of the Central Valley Project, formal public engagement",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0424F0069&modNumber=P00002&idvAgencyID=&idvPIID=140D0423D0077&contractType=AWARD,2/26/2025,0
140R2020P0059,Department of the Interior,Stantec Consulting Svs,3295997.73,Bay Delta Office cross channel gates,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R2020P0059&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,0
140R2021P0047,Department of the Interior,Four Peaks Environmental Science & Data Solutions,3228873.81,NEPA/ESA Technical Support for Klamath Basin Area Office's Reinitiation of Consultation,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R2021P0047&modNumber=P00009&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,0
140P2124F0304,Department of the Interior,"ICF INCORPORATED, L.L.C.",2975598.34,EVSE ASSESSMENTS PHASE 2,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P2124F0304&modNumber=0&idvAgencyID=&idvPIID=140P2122A0008&contractType=AWARD,2/26/2025,0
140L4023F0033,Department of the Interior,SWCA Incorporated,2971869.05,Oil/Gas Lease Support as required by Congressional law/mandate,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L4023F0033&modNumber=P00005&idvAgencyID=&idvPIID=140L0623A0013&contractType=AWARD,2/26/2025,1827624.54
140A1624C0003,Department of the Interior,"LIFE CHECK SYSTEMS, LLC",2784585.34,OJS ELECTRONIC CELL CHECKS,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1450&PIID=140A1624C0003&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,1814169.34
140R2024F0001,Department of the Interior,"ATLAS-OLH JV, LLC",2676601.55,SENIOR CONSTRUCTION MANAGER UNDER CONTRACT 140R2023D0001.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R2024F0001&modNumber=P00001&idvAgencyID=&idvPIID=140R2023D0001&contractType=AWARD,2/26/2025,2179659.29
140L6323F0003,Department of the Interior,SWCA Incorporated,2168966.8,"Supplemental Environmental Impact Statement (SEIS) for the Proposed Ambler Mining District Industrial Access Road, Fairbanks, Alaska to consider the effects of Federal authorizations to issue a Right of Way (ROW) grant to construct and operate a 200+mile long industrial access road in the southern Brooks Range foothills of Alaska, terminating at the Ambler Mining District.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L6323F0003&modNumber=P00005&idvAgencyID=&idvPIID=140L0618A0009&contractType=AWARD,2/26/2025,0
140L622F0264,Department of the Interior,EPMSi,1312453.85,NOC - NATIONAL PLANNING AND NATIONAL ENVIRONMENTAL POLICY ACT (NEPA) - GRSG NEPA PLANNING,NOT FOUND IN FPDS,,2/26/2025,0
140R6023F0015,Department of the Interior,"Stantec, Inc",1285967.44,Task 2.5.3 Environmental Assessment – Drafting an Environmental Assessment; document must be consistent with the Reclamation NEPA handbook and procedures; a category to be analyzed is: Environmental Justice,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R6023F0015&modNumber=P00003&idvAgencyID=&idvPIID=140R8121D0011&contractType=AWARD,2/26/2025,0
140R1024F0049,Department of the Interior,AECOM (EMPSi),1153111.53,Pasco Groundwater Programmatic Environmental Impact Statement,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R1024F0049&modNumber=P00001&idvAgencyID=&idvPIID=140R1019D0003&contractType=AWARD,2/26/2025,1002111.53
140L1224F0040,Department of the Interior,EMPSi,994085.88,"CA - Complete the Analysis of the Management Situation (AMS) and all relevant inventories, monitoring, modeling, and reports",SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L1224F0040&modNumber=P00001&idvAgencyID=&idvPIID=140L0623A0016&contractType=AWARD,2/26/2025,0
140L3922F0103,Department of the Interior,"Environmental Management and Planning Solutions, Inc.",958089.34,NV-wide preparation of a comprehensive Preliminary Analysis of the Management Situation (AMS),SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L3922F0103&modNumber=P00003&idvAgencyID=&idvPIID=140L0618A0014&contractType=AWARD,2/26/2025,0
140L1223F0020,Department of the Interior,EMPSi,904601.9,"CA - Tasks and work necessary to facilitate and document public involvement in the planning process in compliance with NEPA and FLPMA, and to draft and finalize all parts of NEPA and supporting documents for MTNM.",SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L1223F0020&modNumber=P00005&idvAgencyID=&idvPIID=140L0618A0014&contractType=AWARD,2/26/2025,0
140R4022F0053,Department of the Interior,EMPSI,902451.77,"Task 2.4 NRCS Specific Needs (NRCS DM 9500-013) – A section that explains and promotes NRCS’s PR&G Six Guiding Principles, one of which is Environmental Justice",SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R4022F0053&modNumber=P00003&idvAgencyID=&idvPIID=GS10F0412S&contractType=AWARD,2/26/2025,0
140P2124F0072,Department of the Interior,ABACO Strategy,895049.68,Consulting support for inter agency pass modernization,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P2124F0072&modNumber=P00002&idvAgencyID=&idvPIID=47QRAA18D007R&contractType=AWARD,2/26/2025,340946
140R1024F0014,Department of the Interior,AECOM (EMPSi),879248.12,American Falls Resource Management Plan Update,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R1024F0014&modNumber=P00001&idvAgencyID=&idvPIID=140R1019D0003&contractType=AWARD,2/26/2025,0
140M0122C0014,Department of the Interior,CSA Ocean Sciences Inc.,838491.17,Evaluating Effectiveness of Nature Inclusive Design Materials,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1435&PIID=140M0122C0014&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,218644.94
140A2324P0742,Department of the Interior,OREADY LLC,799848,"OCCUPATIONAL THERAPY SERVICES, OJIBIWA",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1450&PIID=140A2324P0742&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,644736
140R6024F0021,Department of the Interior,"Stantec, Inc",798291.42,"Task 2.4 NRCS Specific Needs (NRCS DM 9500-013) – A section that explains and promotes NRCS’s PR&G Six Guiding Principles, one of which is Environmental Justice",Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R6024F0021&modNumber=P00002&idvAgencyID=&idvPIID=140R8121D0011&contractType=AWARD,2/26/2025,0
140L3924F0062,Department of the Interior,"ICF Incorporated, L.L.C.",591531,Assistance with the development and completion of resource survey reports (Section 3) and the preparation of a resource-based environmental assessment (EA) analyzing the realignment of Sand Canyon Road (Section 4).   Task 3 Includes: Resource Survey Reports include Socioeconomic and Environmental justice analyses and baseline reports;  Task 4 Includes: Assist with Environmental Justice (EJ) Outreach Plan if warranted by the EJ specialist. *Baseline studies were funded. EA is option item to be funded after baselines are completed.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L3924F0062&modNumber=P00001&idvAgencyID=&idvPIID=140L0623A0012&contractType=AWARD,2/26/2025,295822
140R2024P0077,Department of the Interior,Ironwood Consulting Inc,566304,Trinity River Fish Hatchery Modernization Svs,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R2024P0077&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,0
140G0124F0139,Department of the Interior,"DNI Emerging Technologies, LLC",559599,USGS Workforce Analysis of Hydrologic Technician GS-1316 Job Series Task Order on PMIECS IDIQ,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1434&PIID=140G0124F0139&modNumber=P00003&idvAgencyID=&idvPIID=140A1623D0042&contractType=AWARD,2/26/2025,0
140D0424F0192,Department of the Interior,"Kearns & West, Inc ",521940,BOEM develop Programmatic Environmental Impact Statements for Construction Operations Plans,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0424F0192&modNumber=P00003&idvAgencyID=&idvPIID=140D0423D0077&contractType=AWARD,2/26/2025,0
140F0421P0138,Department of the Interior,Orange Grove Consulting LLC,378160,Custom Cultural Responsiveness Training,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1448&PIID=140F0421P0138&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,87875
140L6423F0036,Department of the Interior,Tetra Tech EC,369235.45,AZ - San Pedro Restoration EA,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L6423F0036&modNumber=P00002&idvAgencyID=&idvPIID=47QRAA18D00H0&contractType=AWARD,2/26/2025,0
140D0423F1045,Department of the Interior,"Kearns & West, Inc ",335172,"BOEM to receive contractor support in developing an EJ Engagement Plan, planning engagement session, in-person and virtual session facilitation and promoting collaborative problem solving",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0423F1045&modNumber=P00003&idvAgencyID=&idvPIID=140D0423D0077&contractType=AWARD,2/26/2025,0
140M0124F0023,Department of the Interior,Abt Global LLC,334750.1,"Public Involvement Planning, Outreach, and Facilitation Services for Carbon Sequestration Activities in the Gulf of Mexico Region",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1435&PIID=140M0124F0023&modNumber=P00002&idvAgencyID=&idvPIID=140M0124A0001&contractType=AWARD,2/26/2025,300776.1
140P2124F0263,Department of the Interior,BOOZ ALLEN HAMILTON INCORPORATED (3626),327877.1,PFMD ENERGY & SUSTAINABILITY MANAGEMENT,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P2124F0263&modNumber=0&idvAgencyID=&idvPIID=140P2119A0008&contractType=AWARD,2/26/2025,0
140L3922F0096,Department of the Interior,"Environmental Management and Planning Solutions, Inc.",296709.36,NEPA document for Flexibility in Grazing Permits to accomplish objectives in Lahontan Cutthroat Trout (LCT) habitat,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L3922F0096&modNumber=P00002&idvAgencyID=&idvPIID=140L0618A0014&contractType=AWARD,2/26/2025,0
140P6022F0021,Department of the Interior,Tade Group LLC,266548,The goal of this training program is to prepare staff for supervision and leadership positions before they have been promoted.,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P6022F0021&modNumber=P00005&idvAgencyID=&idvPIID=47QREB19D0019&contractType=AWARD,2/26/2025,103181
140L3924F0057,Department of the Interior,"Sundance Consultants, LLC",248758.12,NEPA & Technical Reports for Virginia Range Fence Line.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L3924F0057&modNumber=P00001&idvAgencyID=&idvPIID=140L0623A0019&contractType=AWARD,2/26/2025,0
140D0423F1331,Department of the Interior,"LDSS, INC ",248001,"The Contractor shall assist NCTC with a completed training needs assessment for Leadership and Employee Development, including identifying and assessing Diversity, Equity, Inclusion, And Accessibility (DEIA) skills and skill gaps, in support of the Service Values.",Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1406&PIID=140D0423F1331&modNumber=P00004&idvAgencyID=&idvPIID=140D0423A0046&contractType=AWARD,2/26/2025,0
